  1.4300000,   -13.2202589,    -0.2911633,     0.0224656,    -3.1365575,    -0.0027305,    -1.5088816
  1.4400000,   -12.8078410,    -0.3570808,     0.0551623,    -3.0564868,    -0.0579582,    -1.4720630
  1.4500000,   -12.4075743,    -0.3273119,     0.0721596,    -3.0079056,    -0.1032741,    -1.4714823
  1.4600000,   -12.1349736,    -0.2173688,     0.0705036,    -3.0018354,    -0.1260167,    -1.5079580
  1.4700000,   -12.0628718,    -0.0617548,     0.0512751,    -3.0381713,    -0.1194267,    -1.5726942
  1.4800000,   -12.2019460,     0.0962392,     0.0193306,    -3.1061935,    -0.0846006,    -1.6493795
  1.4900000,   -12.4997030,     0.2161372,    -0.0177218,    -3.1876637,    -0.0303519,    -1.7182706
  1.5000000,   -12.8578276,     0.2702854,    -0.0511494,    -3.2616279,     0.0290128,    -1.7612363
  1.5100000,   -13.1626999,     0.2498697,    -0.0730229,    -3.3096787,     0.0774402,    -1.7664788
  1.5200000,   -13.3201805,     0.1657163,    -0.0780386,    -3.3203879,     0.1014244,    -1.7317092
  1.5300000,   -13.2844017,     0.0440507,    -0.0648138,    -3.2918750,     0.0937118,    -1.6649322
  1.5400000,   -13.0716913,    -0.0813239,    -0.0363115,    -3.2319702,     0.0554156,    -1.5825934
  1.5500000,   -12.7545788,    -0.1781310,     0.0007722,    -3.1560173,    -0.0040593,    -1.5055156
  1.5600000,   -12.4361896,    -0.2235041,     0.0375872,    -3.0829226,    -0.0693127,    -1.4536226
  1.5700000,   -12.2108829,    -0.2086092,     0.0653616,    -3.0304383,    -0.1229073,    -1.4407806
  1.5800000,   -12.1213238,    -0.1389473,     0.0777781,    -3.0108205,    -0.1499784,    -1.4710817
  1.5900000,   -12.1241097,    -0.0305106,     0.0729113,    -3.0278757,    -0.1422838,    -1.5375549
  1.6000000,   -12.0749974,     0.0968878,     0.0541956,    -3.0760623,    -0.1006010,    -1.6236879
  1.6100000,   -11.7407640,     0.2270236,     0.0300990,    -3.1418256,    -0.0347856,    -1.7074378
  1.6200000,   -10.8386135,     0.3531422,     0.0124700,    -3.2068260,     0.0385934,    -1.7667626
  1.6300000,    -9.0971711,     0.4804871,     0.0138599,    -3.2522986,     0.1004854,    -1.7852990
